"GeneName"	"log2FC"	"pvalue"	"padj"
"KIAA1324L"	"-1.4944018963906"	"0.00841462724607996"	"0.165711687054586"
"KLF7"	"0.741433700747229"	"0.00165720755961927"	"0.0704425186321946"
"KLK12"	"2.87642250132129"	"0.00113644502649915"	"0.0581250053797251"
"KLK8"	"-1.49733372132474"	"0.000826831682416507"	"0.0483375676282838"
"KRT15"	"-1.06307909080272"	"0.00717788210126885"	"0.154473869783739"
"KRT80"	"-2.02728311785751"	"0.00392477206809134"	"0.108292724036678"
"KRT81"	"-1.91276974517272"	"4.92866329818941e-05"	"0.00927984659341311"
"KRT86"	"-0.889995251354644"	"0.00457099772721648"	"0.118018649997826"
"KRTCAP3"	"1.36999993459981"	"0.00934431936361234"	"0.177330657968281"
"KYNU"	"-1.80403389130228"	"0.00956575277143795"	"0.179636270701839"
"L1CAM"	"-2.02563583544912"	"0.00045340152362628"	"0.0347847437211332"
"L3MBTL2"	"0.778777020238093"	"0.00249235053288979"	"0.0857890817492225"
"LAT2"	"-0.79864514812622"	"0.0101101696157637"	"0.184624316553758"
"LBR"	"1.18918334816868"	"0.000658315201757358"	"0.0438249834312755"
"LCK"	"-2.31929030348161"	"0.00959016053090791"	"0.17982622920996"
"LDLRAP1"	"0.986951931081298"	"9.86578017462737e-05"	"0.0133203808180688"
"LGALS1"	"-5.01817719591486"	"2.84394188212964e-09"	"7.15649535219104e-06"
"LIPG"	"1.45277436254464"	"0.00543168384756474"	"0.129570061957135"
"LIX1L"	"-1.81523871463897"	"0.000153608640456288"	"0.0173043882028628"
"LMCD1"	"-1.15683035900705"	"0.00230967479331555"	"0.0838721776943783"
"LOXL1"	"-1.29390437837962"	"0.00330060099351885"	"0.0979437775954107"
"LPXN"	"-2.64109423293563"	"0.000232348780701001"	"0.0231056313499505"
"LRP4"	"1.92807604889632"	"3.75410570689846e-05"	"0.00763121553910208"
"LRRC32"	"1.12371335057062"	"0.00236171225799182"	"0.08441779440356"
"LSS"	"0.986219942929448"	"0.00747507645201728"	"0.157134096424532"
"LYRM4"	"0.716241218852897"	"0.00128899517512339"	"0.0628609972612499"
"MACF1"	"-0.972249167236034"	"0.0120592436703397"	"0.1993816082263"
"MAOB"	"-1.52434868381838"	"0.0014252820666919"	"0.0649369108446802"
"MAP2K1"	"-0.47049498240888"	"0.00596695851926817"	"0.136254577294795"
